33181:17,302,654,616,58,29,84,138,76,8
33201:17,302,654,76,616,58,8,866,84,29
33206:17,302,654,76,616,58,8,866,84,29
33207:17,302,654,76,616,58,8,866,84,29
33225:710,4513,3618,3506,1340,2917,5122,1145,6315,1760
33232:1832,238,10935,409,32527,37910,9547,8231,190,1039
33258:17,302,654,76,616,58,8,866,84,29
33261:17,302,654,76,616,58,8,866,84,29
33268:52770,4112,17,302,654,76,616,58,8,866
33316:302,654,84,58,616,8,29,1102,354,76
33346:2030,17,302,616,654,58,8,518,61,94
33352:899,17,1119,84,302,518,245,654,8,354
33355:16596,47736,768,8389,59725,14677,21002,42289,14914,1787
33364:245,4268,103,17,1126,15,32,518,9572,2955
33373:17,302,616,654,58,8,76,84,518,564
33374:54167,96177,2345,429,25,63121,33055,92196,17,302
33406:30317,86538,71343,12931,16951,95226,18452,56477,16679,10839
33409:518,17,8,1201,84,58,245,656,542,61
33421:7622,2543,311,8772,1011,17316,3695,10981,533,8867
33432:17,84,518,302,616,654,58,1102,101,650
33443:236,285,101,4268,6,17,6059,6496,554,3731
33453:63384,16034,87670,17,302,654,76,616,58,8
33454:22937,40934,94583,44314,104976,22752,28117,11637,17,6435
33491:168,1326,1460,719,1400,2337,297,3789,5738,2582
33525:34298,122516,28011,39442,94872,17363,1333,100802,3177,27409
33527:17,302,654,76,616,58,8,866,84,29
33528:1405,1693,17,861,3223,51952,76,60989,9072,12259
33539:378,11535,1589,3915,7006,2108,2686,1991,23518,13660
33541:931,219,1276,12952,1825,33271,1446,61774,2739,16669
33547:17,302,654,76,616,58,8,866,84,29
33554:17,302,654,76,616,58,8,866,84,29
33557:219,119751,8619,48650,103630,37274,2291,24896,9397,31789
33561:22018,103264,73498,80357,28594,14955,30778,2715,3618,16506
33582:2898,30598,103141,17,302,654,76,616,58,8
33590:17,302,654,616,58,224,650,29,15,542
33614:26573,425,190,2829,13906,6207,33173,1162,10714,26443
33615:17,84,518,302,616,654,58,1102,101,650
33616:41065,7372,3509,3852,19275,1539,403,1951,81,1650
33621:53672,4117,17,302,654,76,616,58,8,866
33652:17,302,654,76,616,58,8,866,84,29
33701:99419,3376,6505,8586,14498,2012,9239,1460,13312,25910
33702:1604,39963,7941,77169,72762,50687,93949,105302,13893,16330
33707:17,542,70,616,654,302,245,8,1023,364
33721:168,1326,1460,719,1400,2337,3789,5738,2582,574
33722:6186,21620,13957,101728,32154,9914,39774,22975,84200,28216
33737:17,616,302,654,58,224,8,650,518,76
33752:17,302,654,76,616,58,8,866,84,29
33783:10060,2302,59120,89943,27381,35671,1267,219,13369,2097
33787:81,226,780,140,986,3423,7211,2967,2241,5767
33789:17,302,654,76,616,58,8,866,84,29
33807:168,719,8860,1400,4792,984,574,8733,463,5480
33808:358,2265,901,1164,4190,2414,3288,1913,2139,262
33809:1326,719,168,1400,352,297,3789,8733,16956,984
33837:17,302,654,76,616,58,8,866,84,29
33841:17,302,654,76,616,58,8,866,84,29
33844:76,17,564,698,302,654,616,2139,58,8
33859:17,302,654,76,616,58,8,866,84,29
33866:17,302,654,76,616,58,8,866,84,29
33868:2200,57825,116416,3918,16376,52139,17,302,654,76
33869:3224,107878,7622,16021,4341,8759,6002,10180,19561,86325
33874:17,787,654,616,302,8,518,58,84,15
33884:533,603,9054,4889,14268,8772,10981,7926,911,311
33910:429,708,5553,1395,1876,61,273,28560,18030,1196
33921:17,302,654,76,616,58,8,866,84,29
33988:17,302,654,76,616,58,8,866,84,29
33998:273,17,302,58,518,616,14721,29,94,11803
34022:17,302,654,76,616,58,8,866,84,29
34027:225,15207,36541,59746,65648,87249,108533,3864,47586,62385
34041:70,2193,58,1099,84,2200,1535,650,472,103
34048:21541,37389,40639,19910,992,3935,24688,28710,16309,61747
34054:17,302,654,76,616,58,8,866,84,29
34068:17,899,84,302,518,8,245,654,354,891
34092:56697,14504,54479,104766,89028,83353,27165,62,10775,48337
34093:8213,3757,32792,4497,43529,162,364,110719,45652,13903
34105:77581,385,39936,5726,62840,11281,45975,1754,805,16881
34106:9354,81,8454,14508,25114,64,731,72271,29453,32648
34119:17,302,654,76,616,58,8,866,84,29
34124:17,302,58,616,29,84,1102,354,8,76
34148:17,302,616,654,58,650,8,736,84,518
34172:429,1499,56244,3028,1231,12128,11861,78361,47321,27858
34174:17,654,518,787,32,58,542,616,245,8
34179:80861,285,45660,22766,64384,1451,3190,60686,17,302
34188:58,616,84,8,1102,650,76,138,518,736
34227:10455,8,58,2602,1348,650,236,6963,211,14700
34292:1205,4453,696,1460,1684,168,5738,719,1682,1326
34293:17,302,654,76,616,58,8,866,84,29
34304:17,616,58,302,654,15,8,61,542,518
34309:7941,37503,17,76,1405,84,518,8,363,1102
34318:17,302,654,76,616,58,8,866,84,29
34335:17,302,654,76,616,58,8,866,84,29
34341:21541,16309,40639,992,3935,28710,19910,37389,24688,4475
34347:60217,16299,50090,17,302,654,76,616,58,8
34350:40551,109279,14911,84890,16223,92419,71585,88713,6412,107014
34378:953,1158,68750,17,302,654,76,616,58,8
34398:18059,4425,17448,34866,5356,84944,31789,43409,29079,24917
34403:16745,120467,25358,120221,66983,14154,103001,2938,53577,2898
34421:302,654,84,58,616,8,29,1102,354,76
34433:168,719,984,1528,8860,5480,1326,463,661,1400
34468:81,226,3516,5767,731,140,3137,1749,2241,754
34470:190,238,2139,409,358,999,262,96,866,704
34492:866,238,361,358,190,901,2139,262,409,500
34498:4194,17038,30290,219,55694,13917,3897,48781,79626,83727
34499:2139,500,262,238,866,20288,826,5726,358,409
34511:12617,17,3824,35258,1162,2868,24835,8259,3582,1126
34512:168,1400,5480,8860,1326,661,8733,2318,574,1528
34523:17,302,654,76,616,58,8,866,84,29
34527:780,226,5767,3137,3423,731,140,986,1749,2967
34529:302,654,58,84,8,29,76,650,518,1102
34541:931,17,947,873,710,245,8,1382,508,564
34552:924,2547,31496,2123,26722,3825,89308,101793,82536,75612
34553:17,3389,899,302,1119,891,654,245,616,8
34579:18996,11015,7694,101798,61189,106748,114939,17234,24534,104250
34594:568,61348,69755,8055,749,61100,119,3163,8115,112114
34603:1913,361,866,2139,6387,2848,500,5363,358,901
34628:116411,58050,107640,65936,37342,70242,5785,116857,48643,96519
34632:17,302,650,564,224,1245,6759,616,1475,409
34681:17,238,924,2194,1164,500,873,353,4453,6
34697:40543,63540,11303,39637,84930,52252,18907,51830,12222,4364
34698:17,58,616,8,654,302,508,101,353,518
34702:238,5820,409,190,999,1832,925,2139,358,392
34703:17,302,654,76,616,58,8,866,84,29
34709:6901,4146,8783,2354,12093,6117,16658,8129,27427,5357
34710:650,17,1245,224,302,654,182,8,616,15
34717:17,302,654,76,616,58,8,866,84,29
34740:302,654,616,84,29,8,1102,76,650,518
34741:50023,17,302,654,76,616,58,8,866,84
34742:117666,409,18962,56735,89583,118559,236,6082,120981,84112
34753:710,7630,16332,75114,8557,764,101649,33831,70053,4989
34794:75115,1305,4245,40853,61636,6836,8055,2455,2789,44085
34820:500,6491,361,238,866,262,2139,358,409,6127
34833:409,238,866,190,901,361,500,999,3534,358
34837:17,302,654,76,616,58,8,866,84,29
34839:168,2153,6097,2337,1326,5738,1528,719,297,1400
34868:17,302,654,76,616,58,8,866,84,29
34885:11448,3506,1757,16036,11260,710,4513,4989,3618,4696
34895:17,302,654,76,616,58,8,866,84,29
34896:9043,24381,102308,11887,13060,14237,1351,1787,8226,2600
34901:1446,6344,5287,931,16669,4194,219,29543,35236,80125
34906:17,302,654,76,616,58,8,866,84,29
34917:66419,17,302,654,76,616,58,8,866,84
34936:34251,112434,90412,17,302,654,76,616,58,8
34973:24896,9397,2291,31789,24917,32442,25207,17448,344,30511
34974:17,654,616,29,84,650,8,76,1102,542
34976:17,302,654,76,616,58,8,866,84,29
34978:285,616,596,1196,5998,88144,542,58,564,902
35005:238,358,999,409,500,262,866,361,2139,901
35021:17,654,302,616,1382,518,58,84,15,8
35026:17,302,654,76,616,58,8,866,84,29
35086:63964,60900,31225,17,302,654,76,616,58,8
35087:17,302,654,616,29,76,8,84,542,564
35092:16166,15184,37265,36088,34554,36715,899,21366,138,364
35127:17,302,654,76,616,58,8,866,84,29
35150:17,616,654,302,58,15,518,564,8,61
35151:17,616,302,58,654,8,289,518,542,84
35166:37773,39668,29532,69113,44004,10519,30977,17865,47327,99712
35167:13894,2048,9497,1526,4600,10530,15457,16715,44680,27809
35176:81,226,654,986,3423,70,508,616,698,17
35211:49796,35191,2852,46547,38284,69907,6905,1356,75903,40093
35212:7334,9594,24538,238,1696,361,3484,70818,41687,102341
35214:500,262,2139,18892,20288,238,19089,10543,826,866
35229:17,302,654,76,616,58,8,866,84,29
35231:780,226,5767,986,140,3137,731,2967,1884,1749
35241:3506,14983,3618,2917,30778,31492,16036,4696,18783,1760
35244:20710,108487,899,1600,26380,5117,155,58878,270,2097
35251:26650,14929,41786,13917,725,11985,23697,1499,20287,1703
35255:17,302,654,76,616,58,8,866,84,29
35274:17,302,654,76,616,58,8,866,84,29
35275:10041,1527,2880,6434,1712,5624,7831,8848,12990,4568
35289:17,302,654,76,616,58,8,866,84,29
35296:17,302,654,76,616,58,8,866,84,29
35297:11800,56113,12115,17519,4189,3926,22937,94116,12699,50480
35311:4414,6923,10295,32237,11988,47120,34712,62307,29357,21764
35332:616,17,654,302,58,542,564,8,518,861
35348:17,302,654,58,8,84,29,76,650,542
35365:302,654,84,616,58,1102,29,76,650,354
35380:17,302,58,29,84,8,76,650,1102,542
35429:17,302,654,76,616,58,8,866,84,29
35448:18531,2031,496,1190,36585,53405,8,128,70289,245
35456:24775,1131,206,13108,12160,1533,3808,3661,16611,7794
35495:17,508,654,58,76,302,84,650,327,736
35510:8321,3372,11563,17567,3672,247,3471,7021,10492,5522
35518:1276,4194,931,230,219,913,4697,3897,3476,32166
35525:81,986,780,5767,1884,754,2967,3137,140,3599
35558:8322,13077,24933,9674,51232,6856,31597,4409,18743,36432
35572:17,302,654,58,616,29,76,650,84,15
35574:117771,4719,4364,1126,8694,2200,3514,327,1403,16107
35576:17,302,654,76,616,58,8,866,84,29
35582:216,40483,25232,7478,7649,64973,1342,2097,138,28629
35593:190,238,797,2414,8582,13302,20564,812,96,20288
35623:17,899,1119,302,84,654,8,245,70,616
35676:2510,1397,9054,603,10981,4889,10180,13341,3034,311
35688:302,654,17,58,616,29,84,518,15,542
35690:17,302,654,76,616,58,8,866,84,29
35691:17,302,654,76,616,58,8,866,84,29
35730:118117,65972,17,302,654,76,616,58,8,866
35746:17,302,654,76,616,58,8,866,84,29
35757:27152,162,1023,2302,97,364,787,29273,76,899
35771:18645,1299,8,78240,17,17055,48371,193,114,8304
35788:17,302,654,76,616,58,8,866,84,29
35806:17,58,302,654,616,101,8,518,554,542
35820:17,302,654,76,616,58,8,866,84,29
35826:302,17,654,58,29,616,84,542,495,650
35850:17,302,58,654,616,1023,101,15,29,1140
35859:8384,17,302,654,76,616,58,8,866,84
35893:17,302,654,76,616,58,8,866,84,29
35900:17,616,58,302,654,944,542,8,15,84
35901:17,302,654,76,616,58,8,866,84,29
35932:704,730,6207,4534,3288,1970,813,25855,12062,4963
35941:302,654,84,616,58,8,29,354,76,1102
35969:168,2153,719,5480,1460,1326,984,14754,1400,463
35970:24880,53261,119725,17,302,654,76,616,58,8
35982:81,226,2967,3423,1749,140,1884,5767,2379,780
35989:58853,11973,2548,1002,17,302,654,76,616,58
35990:25365,69899,82590,48724,7821,24660,11015,46606,18996,118607
35999:76,81,698,17,25481,508,327,500,2139,302
36064:17,302,654,76,616,58,8,866,84,29
36123:17,11310,327,70,301,1535,698,138,7680,58
36135:17,302,654,616,564,58,650,8,84,29
36176:17,302,654,76,616,58,8,866,84,29
36179:17,616,654,302,58,542,61,518,15,650
36185:24896,5356,2291,19637,9397,11067,104350,24917,25207,29079
36193:17,302,654,76,616,58,8,866,84,29
36196:61716,1211,14206,8,6450,18384,270,119,875,1119
36210:17,302,654,76,616,58,8,866,84,29
36216:2579,117,1007,18200,1966,15444,176,774,34106,15975
36221:17,302,654,76,616,58,8,866,84,29
36225:17,302,654,76,616,58,8,866,84,29
36242:17,302,654,76,616,58,8,866,84,29
36258:49393,7851,26985,41548,73022,45880,45123,3847,24854,13398
36261:17,302,654,76,616,58,8,866,84,29
36268:26628,1592,33833,103949,70521,28502,30878,59222,35206,91357
36313:616,17,58,654,302,29,162,542,8,15
36315:8001,21879,35534,20801,84,24029,17,40597,508,302
36319:4513,6315,1744,1256,3506,13,3618,710,13881,5122
36330:17,58,302,483,902,554,680,84,8,1102
36342:56966,93203,953,69114,60982,9670,20288,190,901,238
36355:105524,18476,1919,65055,9341,27027,5215,7680,20952,123155
36358:17,616,302,58,654,650,76,542,8,564
36375:17,302,654,76,616,58,8,866,84,29
36385:40825,29335,28416,2169,60059,56693,17,302,654,76
36393:17,302,654,76,616,58,8,866,84,29
36418:17,302,654,76,616,58,8,866,84,29
36419:780,226,5767,3137,3423,986,731,140,1884,2967
36420:17,616,58,654,302,564,650,76,8,542
36468:302,17,654,58,616,84,650,8,354,1102
36470:2265,238,358,866,361,262,901,409,2139,500
36471:901,3902,238,2139,409,500,190,3288,704,262
36488:48899,38653,82536,1592,225,103489,14018,56491,3757,485
36499:1913,361,866,2139,6387,2848,500,358,901,5363
36508:17,302,654,76,616,58,650,101,542,518
36561:111094,13948,559,119563,21030,18179,3599,190,2618,46869
36563:22365,10417,3167,4394,6654,297,8733,16956,10832,2370
36564:986,81,3756,5767,226,57656,2379,2967,1498,1418
36585:168,2153,6097,2337,1326,5738,719,1528,297,5480
36595:17,58,302,654,8,861,84,76,650,518
36607:49230,17,650,84,19561,60026,533,9054,95123,774
36620:10041,2880,1527,1712,8848,5624,12990,7831,4568,1206
36642:3711,5527,96850,10850,11504,11501,182,8734,85260,483
36656:17,302,654,76,616,58,8,866,84,29
36689:17,302,654,76,616,58,8,866,84,29
36696:669,16965,19528,17841,14915,9674,74475,8322,45886,56139
36708:11092,22190,28190,10146,65,1568,1245,9938,3101,486
36723:59582,89362,71174,16073,19644,99721,101403,43037,68826,94537
36727:4272,986,94793,5433,2301,12406,2917,4048,64290,13091
36730:17,616,302,58,654,542,8,650,76,861
36790:17,302,654,76,616,58,8,866,84,29
36797:17,508,8,302,616,654,65,84,327,518
36902:2139,500,262,238,358,901,96,826,866,361
36948:2739,7048,3476,913,1276,7910,4697,230,16255,4194
36960:17,616,302,654,58,542,8,518,61,245
36961:17,302,654,76,616,58,8,866,84,29
36966:90241,39888,23314,61809,17,302,654,76,616,58
36979:17,302,654,76,616,58,8,866,84,29
37050:3437,60756,9265,40022,15886,7298,33628,10464,9800,87085
37053:669,45886,19528,19823,6225,102234,8322,91027,101157,5880
37054:17,302,654,76,616,58,8,866,84,29
37058:81,780,5767,986,3137,754,1884,2967,140,3599
37078:81,613,1884,14557,3423,140,3939,7211,780,76
37088:81,780,1749,3374,5767,3137,7211,226,140,16404
37143:17,302,654,76,616,58,8,866,84,29
37160:4755,10041,2880,1527,6434,1712,12990,5624,10687,7880
37165:17,518,84,302,616,654,1102,58,101,564
37175:17,654,302,58,616,29,650,542,84,15
37177:11576,17,302,654,76,616,58,8,866,84
37178:24948,108998,103858,17,302,654,76,616,58,8
37212:1604,39963,616,37503,101,1245,853,6,554,14249
37222:17,616,654,510,58,302,542,564,76,8
37240:62487,76735,17,302,654,76,616,58,8,866
37255:17,302,654,76,616,58,8,866,84,29
37266:17,302,654,76,616,58,8,866,84,29
37272:17,302,654,76,616,58,8,866,84,29
37291:157,2548,3196,197,27070,5111,8069,10541,7160,14793
37308:17,302,654,76,616,58,8,866,84,29
37313:17,302,654,76,616,58,8,866,84,29
37342:17,654,616,302,58,29,650,542,6,15
37358:654,302,650,17,285,1102,58,273,1245,5708
37380:47228,80867,20706,70125,94594,48932,64213,31748,80499,17
37389:168,984,661,463,1326,1400,8860,801,1528,760
37398:36535,14918,709,118152,2401,92359,24010,75582,75297,30995
37399:1460,1326,297,5738,168,6097,1682,3789,5480,2582
37404:866,238,358,190,2139,254,409,500,1832,999
37443:7006,1589,11535,1991,3915,3864,7843,3107,6552,1542
37446:63048,17,302,654,76,616,58,8,866,84
37480:54703,10493,30357,9794,56965,2869,74686,22890,1803,10295
37501:64030,24481,40197,500,70,226,17,302,654,76
37515:302,654,84,58,616,8,29,1102,354,76
37516:17,58,302,654,8,861,84,76,650,518
37521:17,302,654,76,616,58,8,866,84,29
37523:9599,32448,93183,4300,10275,2618,16275,285,9598,48734
37530:65,48239,39452,41668,88148,3304,109269,119,109336,19839
37570:17,302,654,76,616,58,8,866,84,29
37585:17,302,654,76,616,58,8,866,84,29
37588:17,302,654,76,616,58,8,866,84,29
37606:2142,245,39395,33882,353,2200,2714,2403,63084,185
37666:17,302,654,76,616,58,8,866,84,29
37676:415,2178,22046,18536,68498,18218,1871,1890,119109,28581
37692:17,302,654,76,616,58,8,866,84,29
37701:17,302,654,58,616,84,354,650,1102,8
37708:17,302,654,76,616,58,8,866,84,29
37731:24530,654,17,162,1102,568,1245,331,6203,94
37735:8321,3372,11563,17567,3672,247,3471,7021,10492,5522
37753:4146,8783,10692,16658,5357,28389,2354,6117,9043,2857
37767:17,302,654,76,616,58,8,866,84,29
37790:17,302,654,76,616,58,8,866,84,29
37816:1460,1682,719,168,1326,5738,1205,13312,3789,297
37849:17,302,654,76,616,58,8,866,84,29
37876:80222,17,302,654,76,616,58,8,866,84
37878:17,302,654,76,616,58,8,866,84,29
37910:17,302,654,76,616,58,8,866,84,29
37911:616,17,302,518,554,542,167,58,61,29
37912:17,302,654,76,616,58,8,866,84,29
37918:17,302,654,76,616,58,8,866,84,29
37924:17,302,654,76,616,58,8,866,84,29
37934:302,654,58,84,616,8,29,354,1102,76
37971:17,654,302,616,61,15,58,674,518,542
37987:3718,34910,780,41991,1749,16217,550,140,22597,4025
37988:52200,76833,105164,91352,86479,39277,29721,60464,52056,58
37989:76,17,354,1023,84,124,564,1382,70,1790
38028:17,302,654,76,616,58,8,866,84,29
38029:14754,5405,168,53440,17,302,654,76,616,58
38037:17,302,654,76,616,58,8,866,84,29
38057:238,190,901,96,409,999,998,3730,704,3214
38073:8,294,301,61,62,17,76,486,947,358
38080:719,68021,2778,347,16821,65023,885,25027,46,72827
38088:168,984,463,661,1400,1326,760,2318,801,5480
38108:17,1102,302,8,654,518,616,58,354,29
38168:22777,11664,16305,2259,15100,13994,2660,3159,1867,4932
38216:17,302,654,76,616,58,8,866,84,29
38244:3112,11367,37421,65023,1787,4023,347,16679,46138,17387
38281:17,302,616,8,654,58,518,84,542,650
38362:17,302,654,616,84,58,8,518,29,76
38367:654,8,616,17,564,15,902,289,97,205
38376:17,84,302,8,899,654,616,518,245,301
38391:17,302,654,76,616,58,8,866,84,29
38431:17,302,58,616,29,84,1102,354,8,76
38445:17,302,654,76,616,58,8,866,84,29
38451:1913,2265,31633,22507,6387,19319,22856,5443,27880,826
38466:17,302,654,76,616,58,8,866,84,29
38480:17,302,654,76,616,58,8,866,84,29
38546:17,616,302,654,58,8,518,84,29,76
38557:34106,4372,59847,13104,25530,44922,37393,25153,93998,199
38578:17,302,138,354,58,1762,654,521,508,70
38616:62860,35186,23089,780,15641,2435,3137,9790,14174,30756
38645:10154,5398,25317,17567,1556,10316,10438,9857,3672,81
38648:20938,5232,16710,30412,373,747,60328,1099,30948,4364
38661:17,302,654,76,616,58,8,866,84,29
38679:17,302,654,76,616,58,8,866,84,29
38684:17,302,654,76,616,58,8,866,84,29
38685:17,302,654,76,616,58,8,866,84,29
38686:262,3131,6303,2414,2008,3717,14113,3928,8384,103062
38691:15,616,17,103,859,15141,73,542,8,7210
38704:56449,23340,27641,49675,32775,115011,80495,86955,46870,5491
38715:17,302,654,76,616,58,8,866,84,29
38736:17,302,654,76,616,58,8,866,84,29
38739:17,302,654,76,616,58,8,866,84,29
38766:17,302,654,76,616,58,8,866,84,29
38778:924,2547,31496,2123,3825,89308,101793,82536,75612,60539
38786:74067,59555,3410,73314,60363,5074,15295,11708,19467,10359
38813:17,302,654,76,616,58,8,866,84,29
38868:17,654,58,616,84,1102,650,8,76,354
38870:17,616,302,654,58,650,8,564,542,84
38878:17,302,654,616,29,58,84,650,8,76
38888:118749,66812,99983,86058,86808,21426,65327,82807,100407,89371
38897:17,302,654,76,616,58,8,866,84,29
38945:17,302,654,76,616,58,8,866,84,29
38967:19029,5611,44935,22848,76460,48582,54008,7998,29921,64576
38983:17,302,654,76,616,58,8,866,84,29
39003:17,302,654,76,616,58,8,866,84,29
39005:17,302,654,76,616,58,8,866,84,29
39021:45551,68950,112014,60169,80335,108753,20491,39005,73033,17
39043:60566,50908,77627,89987,44872,15767,1902,35380,101,41214
39049:17,302,654,76,616,58,8,866,84,29
39050:15,119,902,94,1196,146,616,1287,26062,131
39052:17,302,654,76,616,58,8,866,84,29
39074:17,302,654,76,616,58,8,866,84,29
39083:36556,28852,29,285,30108,1885,357,60416,4304,1148
39084:81,226,2967,780,1749,140,3423,2379,1884,5767
39092:1460,3789,1326,719,2068,1205,168,4453,7838,5738
39105:17,302,654,76,616,58,8,866,84,29
39158:219,1446,931,4194,1825,5287,13016,12217,2739,3476
39159:69007,15746,25308,11477,176,9932,109809,17,302,654
39163:17,302,654,76,616,58,8,866,84,29
39188:361,254,358,2139,500,238,1832,262,1200,7194
39232:17,302,654,76,616,58,8,866,84,29
39237:17,616,302,58,654,8,650,542,518,84
39291:17,302,654,76,616,58,8,866,84,29
39295:866,500,358,254,238,262,409,2265,901,4880
39296:17,302,654,76,616,58,8,866,84,29
39308:88385,91825,51298,93726,12549,45717,2121,8236,3862,8151
39379:17806,68271,27860,121211,116184,106313,89425,9348,17458,103828
39391:17,616,654,542,15,302,58,61,8,518
39393:616,17,302,8,84,654,58,518,101,861
39394:17,302,654,76,616,58,8,866,84,29
39429:17,302,654,76,616,58,8,866,84,29
39430:654,17,616,58,302,650,542,1196,238,285
39432:47267,68426,47452,76957,17,302,654,76,616,58
39458:780,226,5767,3137,3423,986,731,140,1884,2967
39469:15560,3659,40848,3307,9581,7422,1352,4825,34629,1709
39515:4513,710,1145,8928,3506,4421,1340,1256,3618,1744
39518:8322,24933,9674,13077,16965,30815,6856,51232,31597,11072
39528:17,302,654,76,616,58,8,866,84,29
39555:4513,6315,1744,3618,710,371,1340,3506,4421,5122
39556:302,17,654,58,616,84,354,650,1102,8
39567:17,302,654,76,616,58,8,866,84,29
39580:17,654,302,616,58,542,15,8,84,518
39592:5253,23398,1122,33720,1406,33683,13878,9448,2744,15937
39594:17,302,654,76,616,58,8,866,84,29
39617:17,302,654,76,616,58,8,866,84,29
39623:17,302,654,76,616,58,8,866,84,29
39652:17,302,654,76,616,58,8,866,84,29
39662:50336,17,302,654,76,616,58,8,866,84
39693:1462,70,521,33504,281,61574,3599,15720,56464,834
39694:69150,13694,42632,118073,17,302,654,76,616,58
39707:20442,7622,36218,3034,28933,8772,64576,7302,8867,11855
39718:4697,2215,931,3476,1276,2739,4194,862,45746,7910
39730:17,302,654,76,616,58,8,866,84,29
39731:17,302,654,76,616,58,8,866,84,29
39796:168,719,5738,8860,984,5480,1326,801,760,7838
39821:78183,60850,2596,30778,10536,2715,3618,3806,661,7838
39822:15,17,9789,7029,302,3191,6,2059,656,861
39863:616,17,654,302,58,542,15,650,8,861
39865:17,302,654,76,616,58,8,866,84,29
39876:17,302,654,76,616,58,8,866,84,29
39877:23964,8275,25481,11270,214,16866,26509,54390,37575,34551
39878:302,654,84,58,616,8,29,1102,354,76
39896:17,302,654,76,616,58,8,866,84,29
39903:302,654,84,58,616,8,29,1102,354,76
39926:10295,766,138,10308,542,18420,39640,2018,85269,8
39927:17,302,654,76,616,58,8,866,84,29
39932:17,302,654,76,616,58,8,866,84,29
39940:2318,73717,168,12112,3789,12207,8042,15624,40219,30940
39967:81,226,731,780,986,140,3137,2967,754,3599
39979:168,801,481,661,3153,9783,3186,1124,52370,16956
39983:17,302,654,76,616,58,8,866,84,29
40040:17,302,654,76,616,58,8,866,84,29
40043:361,254,358,2139,500,238,1832,262,1200,7194
40053:302,654,58,17,726,616,29,3234,239,84
40055:17,302,654,76,616,58,8,866,84,29
40069:533,1397,2510,4656,14268,8640,306,4341,7641,13594
40098:361,254,358,2139,500,238,1832,262,1200,7194
40101:17,76,32,7956,674,3,407,22572,1023,84025
40115:37321,31984,67172,86554,97359,17,302,654,76,616
40120:17,302,654,76,616,58,8,866,84,29
40123:377,2982,554,22,1131,17,70,226,1382,508
40129:17,302,654,76,616,58,8,866,84,29
40149:17,302,654,616,58,564,650,8,84,29
40158:17,302,654,58,84,650,1102,6,76,29
40163:1397,2510,9054,4889,603,13341,8772,7926,10981,14268
40189:17,302,654,616,58,650,564,8,29,84
40190:39390,121190,2150,1644,262,22966,105138,1419,35766,5150
40195:17,616,302,8,654,1119,58,518,15,84
40196:17,302,654,76,616,58,8,866,84,29
40215:8454,14508,27291,866,500,361,262,20288,8117,10404
40226:1097,40184,6304,12092,33957,8684,10730,3748,10660,33788
40229:17,302,654,76,616,58,8,866,84,29
40234:409,238,999,5820,813,358,262,2266,190,1832
40235:17,616,654,58,302,542,15,6,8,518
40258:168,719,5738,5480,8860,2318,297,1460,1400,10267
40259:17,302,654,76,616,58,8,866,84,29
40262:17,302,654,76,616,58,8,866,84,29
40293:37591,63984,719,15443,15969,20514,76872,14195,100848,94646
40307:17,302,654,76,616,58,8,866,84,29
40308:931,2739,4697,1825,3476,2939,230,219,229,7910
40316:17,302,654,76,616,58,8,866,84,29
40347:17,302,654,76,616,58,8,866,84,29
40368:17,302,654,76,616,58,8,866,84,29
40427:20481,80594,11467,71113,352,297,44455,108766,50662,5258
40431:17,70,616,76,302,654,58,138,84,8
40468:17,302,654,76,616,58,8,866,84,29
40472:71243,114380,61181,16381,77967,67280,19404,34134,57699,675
40480:17,302,654,76,616,58,8,866,84,29
40489:17,302,654,76,616,58,8,866,84,29
40493:30646,14081,94658,52653,11235,82895,20350,56002,5583,5554
40507:17,302,654,76,616,58,8,866,84,29
40512:17,302,654,76,616,58,8,866,84,29
40538:17,302,654,182,650,58,616,1245,76,29
40563:17,302,654,76,616,58,8,866,84,29
40586:17,302,654,616,58,61,518,29,363,542
40610:17,302,654,76,616,58,8,866,84,29
40638:17,302,654,76,616,58,8,866,84,29
40642:17,302,654,76,616,58,8,866,84,29
40647:17,302,654,76,616,58,8,866,84,29
40659:1712,4755,2880,1527,12990,7831,10041,4568,7859,6434
40682:168,661,5480,719,8860,984,1326,463,3698,1528
40688:17,302,654,76,616,58,8,866,84,29
40712:17,302,654,76,616,58,8,866,84,29
40727:17,302,654,76,616,58,8,866,84,29
40750:17,302,654,76,616,58,8,866,84,29
40761:17,302,654,58,616,29,76,650,15,8
40782:17,654,302,8,616,58,510,518,84,1102
40789:17,302,8,616,654,58,518,84,542,650
40790:14966,3112,7627,14237,9095,22816,20836,16701,13060,1546
40801:8,29936,18384,13227,30109,270,119,5565,7889,245
40852:17,302,654,76,616,58,8,866,84,29
40864:17,302,654,76,616,58,8,866,84,29
40905:17,302,654,76,616,58,8,866,84,29
40924:17,6007,944,119433,79305,3489,115283,302,654,76
40926:17,302,654,76,616,58,8,866,84,29
40952:57175,17,302,654,76,616,58,8,866,84
40960:5565,89139,68379,17,302,654,76,616,58,8
41019:75127,68575,56795,33124,111946,98532,4108,114419,48850,87490
41025:17,302,654,76,616,58,8,866,84,29
41027:780,226,5767,3137,3423,986,731,140,2967,1884
41055:719,5480,984,1326,463,2318,8860,5738,661,1400
41077:17,302,654,76,616,58,8,866,84,29
41080:63358,75149,13433,58523,61,654,29486,861,616,59722
41089:58,616,17,302,654,650,29,542,861,8
41119:17,302,654,76,616,58,8,866,84,29
41128:17,302,654,76,616,58,8,866,84,29
